"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1454076521719554049","x1454108083001516039",2021-10-29 15:29:17,"lugawanleni","@urhynees @neutral_sjr THEY ARE USING BRING BACK THE MON3Y MAR/COS, THEN LET'S USE #LETLENILEAVE
#BringBackMarcos","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,"LETLENILEAVE BringBackMarcos",,,,,,,,,,,,,"x1454006925264257024 x2825784265 x2477610217","YesToMarcos2022 urhynees neutral_sjr","en",,,,,,,,,,,,,,,,"x1454102130759921673","@urhynees @neutral_sjr THEY ARE USING BRING BACK THE MON3Y MAR/COS, THEN LET'S USE #LETLENILEAVE
#BringBackMarcos",2021-10-29 15:05:38,"Twitter for Android",1,1,"x1454006925264257024","YesToMarcos2022","Vinny",23,16,461,,"#BringBackMarcos
Not a troll, just showing my support to BBM here in twitter. ✌️",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lugawanleni/status/1454108083001516039","Lugawanleni",,"Leni lang bobo",,FALSE,9,3,0,183,152,2021-10-29 13:24:06,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1454076703609737216/nwhq6lup_normal.jpg"
"x392385595","x1454108057819095043",2021-10-29 15:29:11,"VenteMerida","Madre del Agente de la PM Erasmo Bolívar reclama justicia por el caso de los PM que tienen 18 detenidos ilegalmente:

📢""Las leyes no son para usarlas como capricho. Queremos justicia, libertad y democracia. ¡Ya no podemos esperar más!"". https://t.co/R8r8crAsNK","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x943843464","VenteVenezuela","es",,,,,,,,,,,,,,,,"x1454096826420932614","Madre del Agente de la PM Erasmo Bolívar reclama justicia por el caso de los PM que tienen 18 detenidos ilegalmente:

📢""Las leyes no son para usarlas como capricho. Queremos justicia, libertad y democracia. ¡Ya no podemos esperar más!"". https://t.co/R8r8crAsNK",2021-10-29 14:44:33,"Twitter Web App",12,16,"x943843464","VenteVenezuela","Vente Venezuela",171889,5995,192518,"Venezuela","Partido político de ciudadanos que luchan para recuperar la libertad, dejar atrás el socialismo y construir la República Liberal Democrática.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/VenteMerida/status/1454108057819095043","Vente Mérida","Mérida, Venezuela","Partido político de ciudadanos dispuestos a luchar para recuperar la libertad, la democracia y el Estado de Derecho en Venezuela.","http://www.ventevenezuela.com/",FALSE,6392,1057,0,17690,1770,2011-10-16 23:28:46,FALSE,,,,"https://pbs.twimg.com/profile_banners/392385595/1623881818","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/720219394559885312/k1QGYNhr_normal.jpg"
"x1444919726350630914","x1454108057798021124",2021-10-29 15:29:11,"bbubbongii","1분남음","Twitter for iPhone",,,,,FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,,,"ko",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bbubbongii/status/1454108057798021124","쀼뿅","❤️빙수❤️ 내남편최연준/투바투/","❌방탄 강다니엘 케플러❌","https://asked.kr/bbubbongi",FALSE,50,55,0,1128,157,2021-10-04 06:58:10,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1454033644017053696/DTyXR44w_normal.jpg"
"x1142436984654323712","x1454108057814896644",2021-10-29 15:29:11,"KBeyenmis","@AtakanSoyleyen Aynen aynen","Twitter for Android",11,"x1454107899400179712","x1096585300749500416","AtakanSoyleyen",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x1096585300749500416","AtakanSoyleyen","tr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KBeyenmis/status/1454108057814896644","küçük göçmen 🌙","İzmir, Türkiye","Dede tarafı göçmüş de gelmiş🇧🇬
İZMİR 📍 YALI ❤️💛
amatör bir model 📷",,FALSE,10511,9336,0,584,1702,2019-06-22 14:19:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/1142436984654323712/1561883516","","http://pbs.twimg.com/profile_images/1143546778668732416/j4SHmSlI_normal.jpg"
"x1354806698","x1454108057818992646",2021-10-29 15:29:11,"satti_help","ウィーーーーーーーーーーアウィーア！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！","twittbot.net",,,,,FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,,,"ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/satti_help/status/1454108057818992646","さっちーBot","おらんち","無理無理。放送中止。",,FALSE,9,1,1,127884,0,2013-04-15 16:52:36,FALSE,,,,"https://pbs.twimg.com/profile_banners/1354806698/1369964923","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3734447120/14742f30ed461f97fb8a3eea8a4ceea8_normal.jpeg"
"x1450951588957364229","x1454108057810657287",2021-10-29 15:29:11,"morcphotion_","@bluishking ¿En qué piensas?","Twitter for Android",16,"x1454082364485693443","x1394664144083816455","bluishking",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x1394664144083816455","bluishking","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/morcphotion_/status/1454108057810657287","𖤥 𝘒𝘢𝘢𝘴𝘩𝘪 ama mucho a su Sunsun.","
  ▹ ( 🥛  ִֶָ  𝗠𝗶𝗮𝘂 )  ﹅ 
      ▹ Sunsun's kitten ﹗
           ▹ Ay, chico. Si supieras lo que causas.
","ᓚᘏᗢ ‧₊˚",,FALSE,114,120,1,646,560,2021-10-20 22:26:44,FALSE,,,,"https://pbs.twimg.com/profile_banners/1450951588957364229/1634839452","","http://pbs.twimg.com/profile_images/1451227577578840069/7VhBiIPC_normal.jpg"
"x1116392426107625473","x1454108057798017025",2021-10-29 15:29:11,"rudehotlibra","Squats are very essential friends 😉 https://t.co/AhSg1GZqWA","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,"http://pbs.twimg.com/media/FC3eNL_VEAYS3hF.jpg","https://t.co/AhSg1GZqWA","https://twitter.com/BarettLindsay/status/1454062577038675970/photo/1","photo","http://pbs.twimg.com/media/FC3eNL_VEAYS3hF.jpg","https://t.co/AhSg1GZqWA","https://twitter.com/BarettLindsay/status/1454062577038675970/photo/1",,"x1352454738449580033","BarettLindsay","en",,,,,,,,,,,,,,,,"x1454062577038675970","Squats are very essential friends 😉 https://t.co/AhSg1GZqWA",2021-10-29 12:28:28,"Twitter for iPhone",64,32,"x1352454738449580033","BarettLindsay","Lindsay Barett",2597,943,5399,,"18+ NSFW • Switch • Natural goddess • Canadian • FREE to follow: https://fans.ly/r/LindsayBarett • OF: https://onlyfans.com/lindsaybarett",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rudehotlibra/status/1454108057798017025","😈 Libra 😈 |THEY/THEM|",,"28. agender. dominant switch. $littlelibrababy.","https://linktr.ee/rudehotlibra",FALSE,75292,299,57,1787,54542,2019-04-11 17:27:50,FALSE,,,,"https://pbs.twimg.com/profile_banners/1116392426107625473/1572717300","","http://pbs.twimg.com/profile_images/1436006237036965891/eFrNf9up_normal.jpg"
"x1427279783642025990","x1454108057831559171",2021-10-29 15:29:11,"munun_n","@A_1010a1 おけ〜！私はなんて呼ぼか！","Twitter for Android",13,"x1454107803115671561","x1447123848382468101","A_1010a1",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x1447123848382468101","A_1010a1","ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/munun_n/status/1454108057831559171","むぬん",,"コミュ力皆無❕",,FALSE,4,4,0,12,4,2021-08-16 14:43:24,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1454088977930399744/37DKzxwn_normal.jpg"
"x1128818039217098757","x1454108057827414022",2021-10-29 15:29:11,"FaithLuvAmerica","Oh no! #LyingLiz is already the #3 trend! Stop tweeting this it will be detrimental to the bottom line of Raytheon! https://t.co/rgf1ym4loE","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,"LyingLiz",,,,,,,,,,,,,"x592730371","JackPosobiec","en",,,,,,,,,,,,,,,,"x1454076529999290368","Oh no! #LyingLiz is already the #3 trend! Stop tweeting this it will be detrimental to the bottom line of Raytheon! https://t.co/rgf1ym4loE",2021-10-29 13:23:54,"Twitter for iPhone",2428,1136,"x592730371","JackPosobiec","Jack Posobiec 🇺🇸",1473495,949,109868,"Wuhan Lab 武汉","Senior Editor of @HumanEvents. Fmr Navy intel officer. China analyst.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FaithLuvAmerica/status/1454108057827414022","Trump Won 🇺🇸 #NoMoreRINOS",,"I got retweeted by @SidneyPowell1 and TWITTER censored me. 🇺🇸🇺🇸🇺🇸 #TrumpWon Patriots",,FALSE,1212,1591,3,5061,46853,2019-05-16 00:22:47,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1434628630865485824/e5LIKMrs_normal.jpg"
"x786363591003807745","x1454108057798021122",2021-10-29 15:29:11,"___nk_nk___","@_jj420 わたしも遅くなってごめんね😣🙏🏻

ゆこちゃん見つけて
ついリプ送っちゃった🥺💓
すごく良い〜🙈💗
恐れ多いけどたしかににきくん
すごく目立ってるよね😳❣️
じぇいにき似合う☺️🌷♩
かっこよすぎる☺️🌷♩","Twitter for iPhone",103,"x1449751795295686660","x1297522378998571008","_jj420",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x1297522378998571008","_jj420","ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/___nk_nk___/status/1454108057798021122","moe ♡",,"ただ楽しく にきくんのおたくをしています ☺️🌷","https://marshmallow-qa.com/",FALSE,98,106,4,5315,7084,2016-10-13 00:31:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/786363591003807745/1620135732","","http://pbs.twimg.com/profile_images/1358560969815777281/wqJW7OQ4_normal.jpg"
"x1441874944661417984","x1454108057819140104",2021-10-29 15:29:11,"MorisonPool","@cockpicsday @danieljojoe2 @AnthonyTWT21 🥴","Twitter for Android",15,"x1453803665924313093","x1008891571025006593","cockpicsday",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x1008891571025006593 x1413618284713361408 x1308615012253081601","cockpicsday danieljojoe2 AnthonyTWT21","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MorisonPool/status/1454108057819140104","Christian Gustavo Morison Pool",,,,FALSE,8,68,0,15,515,2021-09-25 21:19:42,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1441875081265770498/ni5JA8wC_normal.jpg"
"x144770708","x1454108057814724609",2021-10-29 15:29:11,"ddinini","$FB (now META) https://t.co/Ecp2l1oQtN","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,"FB",,,,"http://pbs.twimg.com/media/FC4HYbYWYAoeb4Z.png","https://t.co/Ecp2l1oQtN","https://twitter.com/CNBCTechCheck/status/1454107949522165763/photo/1","photo","http://pbs.twimg.com/media/FC4HYbYWYAoeb4Z.png","https://t.co/Ecp2l1oQtN","https://twitter.com/CNBCTechCheck/status/1454107949522165763/photo/1",,"x562995991","CNBCTechCheck","en",,,,,,,,,,,,,,,,"x1454107949522165763","$FB (now META) https://t.co/Ecp2l1oQtN",2021-10-29 15:28:45,"Twitter Web App",2,1,"x562995991","CNBCTechCheck","TechCheck",34035,215,13725,,"Tweeting at the intersection of Technology and Wall Street. Weekdays at 11amET / 8amPT on @CNBC.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ddinini/status/1454108057814724609","🏺🌊",,"just let me let you down",,FALSE,632,436,0,69689,55505,2010-05-17 07:33:49,FALSE,,,,"https://pbs.twimg.com/profile_banners/144770708/1631200297","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1417308945450897439/mIY8DtUK_normal.jpg"
"x3304958893","x1454108057831497729",2021-10-29 15:29:11,"B_pisita","แทยงตอนงานฮัลโลวีนปี 2017-2018 ก็คือเลือกตัวละครที่หน้าเหมือนตัวเองมาแต่งอะ ใส่ชุดปุ้ปก็เหมือนทั้งแจ็คฟรอสและเชาวรันเลย เว่อม้าก https://t.co/xltVcmrdOv","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x833457864463175682","0430pk_","th",,,,,,,,,,,,,,,,"x1454106948123521027","แทยงตอนงานฮัลโลวีนปี 2017-2018 ก็คือเลือกตัวละครที่หน้าเหมือนตัวเองมาแต่งอะ ใส่ชุดปุ้ปก็เหมือนทั้งแจ็คฟรอสและเชาวรันเลย เว่อม้าก https://t.co/xltVcmrdOv",2021-10-29 15:24:47,"Twitter for iPhone",13,62,"x833457864463175682","0430pk_","pk",594,163,93371,"우리칠","재현 태용 유타 | 🧛🏻",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/B_pisita/status/1454108057831497729","พษต🦋","snsd 127 bp ae","kimtaeyeon leetaeyong kimjisoo kimwinter",,FALSE,229,1183,4,154637,3252,2015-08-03 07:22:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/3304958893/1617351587","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1452303384904675331/tkxpWQld_normal.jpg"
"x1369061558299594755","x1454108057819037704",2021-10-29 15:29:11,"caughtafever","@DeclanMcKenna banger xx","Twitter for iPhone",9,"x1454107959252955140","x1257539816","DeclanMcKenna",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x1257539816","DeclanMcKenna","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/caughtafever/status/1454108057819037704","l*urz","# they he  / 15","harlequin girls","https://nothingwithu.carrd.co/",FALSE,168,728,4,21113,5892,2021-03-08 23:04:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/1369061558299594755/1634167891","","http://pbs.twimg.com/profile_images/1448430799632674817/QXXl-wsI_normal.jpg"
"x1092793212979171329","x1454108057797992448",2021-10-29 15:29:11,"porarrisu","@stowberiaddictz Berusaha positif 😬","Twitter for Android",18,"x1454106494329262086","x1371340268356603904","stowberiaddictz",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x1371340268356603904","stowberiaddictz","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/porarrisu/status/1454108057797992448","bila","East Blue","An unstable INFP","https://open.spotify.com/user/v5f7yrhy6h7vjb3e5um95mdh0?si=GP9pNmP5RaeYNngi0H2Vxw&utm_source=copy-li",FALSE,942,765,0,6950,7723,2019-02-05 14:32:59,FALSE,,,,"https://pbs.twimg.com/profile_banners/1092793212979171329/1634406305","","http://pbs.twimg.com/profile_images/1452152209664184322/c_f0BPQd_normal.jpg"
"x1228302277972123648","x1454108057835741198",2021-10-29 15:29:11,"diahaprll","I vote #Butter for #TheMusicVideo of 2021 #PCAs @BTS_twt","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,"Butter TheMusicVideo PCAs",,,,,,,,,,,,,"x1093206106279575552 x335141638","sugers7brh BTS_twt","en",,,,,,,,,,,,,,,,"x1454104508439535620","I vote #Butter for #TheMusicVideo of 2021 #PCAs @BTS_twt",2021-10-29 15:15:05,"Twitter for Android",0,17,"x1093206106279575552","sugers7brh","⁷minsugers♡",164,293,4785,,"i love myself
💜💜💜💜💜💜💜
                                   @bts_twt",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/diahaprll/status/1454108057835741198","Diyy⁷💛 #Jimtober🐥","Indonesia","🐥🐯💜
#BTS #방탄소년단 @BTS_twt
#SEVENTEEN @pledis_17",,FALSE,904,1179,0,18982,24310,2020-02-14 12:57:50,FALSE,,,,"https://pbs.twimg.com/profile_banners/1228302277972123648/1630081690","","http://pbs.twimg.com/profile_images/1340882431281250305/5ik5XTXM_normal.jpg"
"x1363423198545514496","x1454108057802141699",2021-10-29 15:29:11,"Rosetta_T84","号泣号泣号泣","Twitter for iPhone",,"x1454086843113164805","x1363423198545514496","Rosetta_T84",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,,,"ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Rosetta_T84/status/1454108057802141699","ろぜ♒️",,,,FALSE,131,97,8,6875,5920,2021-02-21 09:40:11,FALSE,,,,"https://pbs.twimg.com/profile_banners/1363423198545514496/1634549066","","http://pbs.twimg.com/profile_images/1445110478540181506/eBQS0c9T_normal.jpg"
"x803119124","x1454108057814843399",2021-10-29 15:29:11,"kellyplaybook","I’ll miss you. Atlanta will miss you. ❤️

Please keep Jovita’s family in your prayers. https://t.co/V09SZLcxn0","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,"http://pbs.twimg.com/media/FC31avQWQAwVkBs.jpg","https://t.co/V09SZLcxn0","https://twitter.com/BradNitzWSB/status/1454088096476188685/photo/1","photo","http://pbs.twimg.com/media/FC31avQWQAwVkBs.jpg","https://t.co/V09SZLcxn0","https://twitter.com/BradNitzWSB/status/1454088096476188685/photo/1",,"x48741440","BradNitzWSB","en",,,,,,,,,,,,,,,,"x1454088096476188685","I’ll miss you. Atlanta will miss you. ❤️

Please keep Jovita’s family in your prayers. https://t.co/V09SZLcxn0",2021-10-29 14:09:52,"Twitter for iPhone",1911,414,"x48741440","BradNitzWSB","Brad Nitz",44384,133,64354,"Atlanta, GA","Meteorologist, WSB-TV Atlanta. Seen Monday-Friday at 5:00 and 11:00 pm.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kellyplaybook/status/1454108057814843399","LiberianGirl","Next door","GOD #Mom 🏈Georgia Raised me🍑",,FALSE,2977,2972,54,11619,9869,2012-09-04 20:09:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/803119124/1398490978","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/561280012309897216/vVyFud-B_normal.jpeg"
"x1316386001187602433","x1454108057827373058",2021-10-29 15:29:11,"Avi11511400","So,why bbm? Because he has a great visions for our country. #BringBackMarcos https://t.co/47IdcTIjhC","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,"BringBackMarcos",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1454093730097426436/pu/img/VYOqNRXQ-ZjjwPZu.jpg","https://t.co/47IdcTIjhC","https://twitter.com/tinyggukieeee/status/1454093797772574726/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1454093730097426436/pu/img/VYOqNRXQ-ZjjwPZu.jpg","https://t.co/47IdcTIjhC","https://twitter.com/tinyggukieeee/status/1454093797772574726/video/1",,"x1417257643777826823","tinyggukieeee","en",,,,,,,,,,,,,,,,"x1454093797772574726","So,why bbm? Because he has a great visions for our country. #BringBackMarcos https://t.co/47IdcTIjhC",2021-10-29 14:32:31,"Twitter for Android",141,61,"x1417257643777826823","tinyggukieeee","zariyahmikasa",3,1,12,,,FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Avi11511400/status/1454108057827373058","Avi",,"keeping you in a state of curiosity",,FALSE,2,200,0,156,18,2020-10-14 14:31:15,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1316386240086724609/iGfUO2bd_normal.jpg"
"x1450447339991220231","x1454108057819041803",2021-10-29 15:29:11,"DilsuOzaltun","absürt koynuna kapını. Merhameti seviyorum oynarım katiyen Bence önce özlüyorum. biz #çerkezköy e s c o r t  itibaren, Sana öyle huzurlu, çok konuşmadan Şuan senin kalayım. https://t.co/6vbD9frttR","Twitter for iPad",,,,,FALSE,TRUE,0,0,0,0,"çerkezköy",,,,,,,,,,,,,"x1380086083375992832","DawnGon26071627","tr",,,,,,,,,,,,,,,,"x1454108015855116301","absürt koynuna kapını. Merhameti seviyorum oynarım katiyen Bence önce özlüyorum. biz #çerkezköy e s c o r t  itibaren, Sana öyle huzurlu, çok konuşmadan Şuan senin kalayım. https://t.co/6vbD9frttR",2021-10-29 15:29:01,"Twitter for Android",0,44,"x1380086083375992832","DawnGon26071627","Dawn Gonzalez",9,17,282,"karşıyaka","ortalık",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DilsuOzaltun/status/1454108057819041803","Dilsu Özaltun 🌏 🈺",,,,FALSE,29,28,0,304,284,2021-10-19 13:02:49,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1450447388062191618/zPccqiYJ_normal.png"
"x1405397725135339520","x1454108057823109120",2021-10-29 15:29:11,"panditanshu12","Toolkit ? https://t.co/QIwaeQRvCj","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,"http://pbs.twimg.com/media/FC2Syb4UYAESxnb.jpg","https://t.co/QIwaeQRvCj","https://twitter.com/KreatelyMedia/status/1453979663299088388/photo/1","photo","http://pbs.twimg.com/media/FC2Syb4UYAESxnb.jpg","https://t.co/QIwaeQRvCj","https://twitter.com/KreatelyMedia/status/1453979663299088388/photo/1",,"x1269723970405875712","KreatelyMedia","en",,,,,,,,,,,,,,,,"x1453979663299088388","Toolkit ? https://t.co/QIwaeQRvCj",2021-10-29 06:59:00,"Twitter for iPad",984,353,"x1269723970405875712","KreatelyMedia","Kreately.in",139093,9,16426,,"FB http://facebook.com/Kreately/ IG http://instagram.com/kreatelymedia
Koo http://Kooapp.com/KreatelyMediaInc
TG https://t.me/kreately",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/panditanshu12/status/1454108057823109120","Beby Penguin 2.O 🚩(जलजीवी)",,"यहां मुल्लों का प्रवेश वर्जित है मुल्ला नाशक औषधि",,FALSE,699,795,0,20790,42812,2021-06-17 05:31:55,FALSE,,,,"https://pbs.twimg.com/profile_banners/1405397725135339520/1624076282","","http://pbs.twimg.com/profile_images/1406103941054484487/x3V3-pu2_normal.jpg"
